year,prediction,method
2016,47.398902934841914,bart_all
2016,47.396162873765405,bart_all
2016,47.39778446570105,bart_all
2016,47.38780182125477,bart_all
2016,47.36815656280874,bart_all
2016,47.37469334308868,bart_all
2016,47.388382180163845,bart_all
2016,47.38626618043506,bart_all
2016,47.392065407004004,bart_all
2016,47.38335576681232,bart_all
2016,47.38869867114059,bart_all
2016,47.38961579102332,bart_all
2016,47.397159709496435,bart_all
2016,47.39502931243371,bart_all
2016,47.39254072122126,bart_all
2016,47.38798730328178,bart_all
2016,47.38528873788719,bart_all
2016,47.381462015042985,bart_all
2016,47.38278408247596,bart_all
2016,47.38039486001245,bart_all
2016,47.37961961917785,bart_all
2016,47.381070907637316,bart_all
2016,47.36817570463854,bart_all
2016,47.37396015250586,bart_all
2016,47.380008428731564,bart_all
2016,47.3853485869413,bart_all
2016,47.380131531479925,bart_all
2016,47.37679885064497,bart_all
2016,47.36686658466064,bart_all
2016,47.37073111794879,bart_all
2016,47.38146240605553,bart_all
2016,47.37654717328875,bart_all
2016,47.3651347268207,bart_all
2016,47.36278352937855,bart_all
2016,47.357399261739445,bart_all
2016,47.360641231250135,bart_all
2016,47.35372636472283,bart_all
2016,47.36333708235246,bart_all
2016,47.35688862986438,bart_all
2016,47.36163049084666,bart_all
2016,47.37207365558824,bart_all
2016,47.37978940768818,bart_all
2016,47.38939695801511,bart_all
2016,47.39609392144502,bart_all
2016,47.40147577451081,bart_all
2016,47.40579363091426,bart_all
2016,47.40644157900494,bart_all
2016,47.408681595616166,bart_all
2016,47.41090373689187,bart_all
2016,47.42283957250211,bart_all
2016,47.41487612727518,bart_all
2016,47.41445940536599,bart_all
2016,47.409547463066254,bart_all
2016,47.414439625549505,bart_all
2016,47.41394456191957,bart_all
2016,47.420271507497716,bart_all
2016,47.40881360708978,bart_all
2016,47.40907260761861,bart_all
2016,47.40571335584236,bart_all
2016,47.39803326401224,bart_all
2016,47.410509676700855,bart_all
2016,47.40876635835488,bart_all
2016,47.41091252414998,bart_all
2016,47.4068676978082,bart_all
2016,47.4040848293458,bart_all
2016,47.4084118021346,bart_all
2016,47.407990566617755,bart_all
2016,47.40168303824899,bart_all
2016,47.39813031367599,bart_all
2016,47.39072022751422,bart_all
2016,47.39556946029917,bart_all
2016,47.389485094910086,bart_all
2016,47.39125159704795,bart_all
2016,47.38308090205639,bart_all
2016,47.37947904626627,bart_all
2016,47.36983472725831,bart_all
2016,47.38184616166077,bart_all
2016,47.392387049451365,bart_all
2016,47.400217852721205,bart_all
2016,47.409634971860086,bart_all
2016,47.41741683777115,bart_all
2016,47.404980541526065,bart_all
2016,47.40065270382497,bart_all
2016,47.39742599019418,bart_all
2016,47.40608191687112,bart_all
2016,47.40600476934718,bart_all
2016,47.40645400937932,bart_all
2016,47.40039174525481,bart_all
2016,47.39414715426369,bart_all
2016,47.393847300104824,bart_all
2016,47.39894312653346,bart_all
2016,47.39038952789265,bart_all
2016,47.38983389179483,bart_all
2016,47.404795438588586,bart_all
2016,47.39774856705407,bart_all
2016,47.38994416191385,bart_all
2016,47.3916069986614,bart_all
2016,47.39492342412765,bart_all
2016,47.39008104923656,bart_all
2016,47.381983186914304,bart_all
2016,47.37882534516671,bart_all
2016,47.37787205448279,bart_all
2016,47.372541685861165,bart_all
2016,47.36628030698499,bart_all
2016,47.36964644084349,bart_all
2016,47.38559972893558,bart_all
2016,47.38797896291718,bart_all
2016,47.383414617990695,bart_all
2016,47.389338300601636,bart_all
2016,47.38432187909957,bart_all
2016,47.385351360470366,bart_all
2016,47.39011400843809,bart_all
2016,47.388902603384125,bart_all
2016,47.384966996108766,bart_all
2016,47.38658058860607,bart_all
2016,47.390055703735634,bart_all
2016,47.400908252147445,bart_all
2016,47.410706778528514,bart_all
2016,47.405347665462294,bart_all
2016,47.40419241342986,bart_all
2016,47.406424917827174,bart_all
2016,47.40411455033334,bart_all
2016,47.41452661093203,bart_all
2016,47.40741656862879,bart_all
2016,47.40556473078329,bart_all
2016,47.4063819150146,bart_all
2016,47.399350377321,bart_all
2016,47.40363911825558,bart_all
2016,47.40559082715523,bart_all
2016,47.40395549839302,bart_all
2016,47.39749389837072,bart_all
2016,47.40718531545471,bart_all
2016,47.39939015250299,bart_all
2016,47.396590487818656,bart_all
2016,47.39523848529784,bart_all
2016,47.38708007119352,bart_all
2016,47.388723490333604,bart_all
2016,47.38557149510261,bart_all
2016,47.38711759165298,bart_all
2016,47.387943469725656,bart_all
2016,47.39069276547553,bart_all
2016,47.39040896699588,bart_all
2016,47.381580208768234,bart_all
2016,47.37900152542166,bart_all
2016,47.36941552535996,bart_all
2016,47.36783906023036,bart_all
2016,47.37466469821932,bart_all
2016,47.36745340171492,bart_all
2016,47.35910154512304,bart_all
2016,47.375081267778754,bart_all
2016,47.38153485788936,bart_all
2016,47.37436710410235,bart_all
2016,47.36463584734069,bart_all
2016,47.36813277493974,bart_all
2016,47.38026128447167,bart_all
2016,47.38776519824267,bart_all
2016,47.4005491717747,bart_all
2016,47.39891319375559,bart_all
2016,47.40315292810636,bart_all
2016,47.4056283718614,bart_all
2016,47.39348653119353,bart_all
2016,47.401796655848074,bart_all
2016,47.40460765755785,bart_all
2016,47.40787625906657,bart_all
2016,47.41014369836642,bart_all
2016,47.414312124343084,bart_all
2016,47.41875696684203,bart_all
2016,47.42037039438434,bart_all
2016,47.41391649901401,bart_all
2016,47.41032360390986,bart_all
2016,47.40591213800261,bart_all
2016,47.39372403034398,bart_all
2016,47.39112873810332,bart_all
2016,47.398079674165096,bart_all
2016,47.404007298080174,bart_all
2016,47.40195245006982,bart_all
2016,47.409623563652275,bart_all
2016,47.41070158205482,bart_all
2016,47.40661767709732,bart_all
2016,47.40349514055353,bart_all
2016,47.40434607281544,bart_all
2016,47.401495357930585,bart_all
2016,47.40798771323006,bart_all
2016,47.405776406381335,bart_all
2016,47.40440028475125,bart_all
2016,47.403209556419824,bart_all
2016,47.39876872593845,bart_all
2016,47.38784130037405,bart_all
2016,47.3792788972724,bart_all
2016,47.377039287148,bart_all
2016,47.37473832215382,bart_all
2016,47.371128650699056,bart_all
2016,47.36844592599091,bart_all
2016,47.37456210373905,bart_all
2016,47.37437428563213,bart_all
2016,47.36211308602639,bart_all
2016,47.348700655120766,bart_all
2016,47.339608749266446,bart_all
2016,47.33495094715808,bart_all
2016,47.320720728306576,bart_all
2016,47.31630428016195,bart_all
2016,47.316269168106,bart_all
2016,47.313685452218444,bart_all
2016,47.31853868738739,bart_all
2016,47.315282180781765,bart_all
2016,47.319649499381796,bart_all
2016,47.31671376908079,bart_all
2016,47.308477225448705,bart_all
2016,47.30527806343103,bart_all
2016,47.29930988621025,bart_all
2016,47.29715445122129,bart_all
2016,47.29128402231891,bart_all
2016,47.2721622609415,bart_all
2016,47.270530573552314,bart_all
2016,47.27096038400167,bart_all
2016,47.27160095698394,bart_all
2016,47.266253258784744,bart_all
2016,47.26513159591356,bart_all
2016,47.2631411456948,bart_all
2016,47.26592757345699,bart_all
2016,47.27253608942012,bart_all
2016,47.272122885986974,bart_all
2016,47.264507006562596,bart_all
2016,47.26204210711688,bart_all
2016,47.26145173932929,bart_all
2016,47.269182775584014,bart_all
2016,47.28028711509454,bart_all
2016,47.27447763245477,bart_all
2016,47.26991639393372,bart_all
2016,47.262535475816506,bart_all
2016,47.26630086942956,bart_all
2016,47.263896042467024,bart_all
2016,47.26506859977186,bart_all
2016,47.258131016972,bart_all
2016,47.2532627801266,bart_all
2016,47.25347823794405,bart_all
2016,47.25556517215139,bart_all
2016,47.258241376721884,bart_all
2016,47.255921717848125,bart_all
2016,47.25332896159286,bart_all
2016,47.25766617551775,bart_all
2016,47.26001437026702,bart_all
2016,47.257223778082874,bart_all
2016,47.25007192609863,bart_all
2016,47.25299150987945,bart_all
2016,47.25623604353811,bart_all
2016,47.25061917216691,bart_all
2016,47.253987965433225,bart_all
2016,47.25031971726172,bart_all
2016,47.24959177089092,bart_all
2016,47.24714119006853,bart_all
2016,47.25313014577136,bart_all
2016,47.25220860127659,bart_all
2016,47.24504856864769,bart_all
2016,47.24257421422478,bart_all
2016,47.23881712205597,bart_all
2016,47.238716129009745,bart_all
2016,47.245440735380505,bart_all
2016,47.23466949905449,bart_all
2016,47.242739875131846,bart_all
2016,47.24949076474276,bart_all
2016,47.24509724974778,bart_all
2016,47.24525247652528,bart_all
2016,47.243946380651444,bart_all
2016,47.243331072016346,bart_all
2016,47.234864502784966,bart_all
2016,47.23725016281182,bart_all
2016,47.23538817124768,bart_all
2016,47.233904694721886,bart_all
2016,47.234807567221566,bart_all
2016,47.23654740977909,bart_all
2016,47.23851853788941,bart_all
2016,47.24124369157316,bart_all
2016,47.24422926714446,bart_all
2016,47.24756234698503,bart_all
2016,47.24898125133002,bart_all
2016,47.247483135140016,bart_all
2016,47.249371546296764,bart_all
2016,47.24489361197935,bart_all
2016,47.25196378039556,bart_all
2016,47.26150903647516,bart_all
2016,47.25671328850608,bart_all
2016,47.25385723820432,bart_all
2016,47.26314515559492,bart_all
2016,47.255373331865236,bart_all
2016,47.253533579171545,bart_all
2016,47.25563319229289,bart_all
2016,47.249615122656486,bart_all
2016,47.25221838886294,bart_all
2016,47.252063781945154,bart_all
2016,47.2377553870897,bart_all
2016,47.2313293586656,bart_all
2016,47.23581238204844,bart_all
2016,47.23041459605552,bart_all
2016,47.23784013754609,bart_all
2016,47.2335494550273,bart_all
2016,47.23337959848388,bart_all
2016,47.235263908833545,bart_all
2016,47.22767527157994,bart_all
2016,47.23527761737466,bart_all
2016,47.24050127254684,bart_all
2016,47.24569708792468,bart_all
2016,47.257187935140635,bart_all
2016,47.25810370589706,bart_all
2016,47.25914164960062,bart_all
2016,47.26798284715089,bart_all
2016,47.268880096834735,bart_all
2016,47.25993878692466,bart_all
2016,47.259924583252854,bart_all
2016,47.26031507132885,bart_all
2016,47.26420231055158,bart_all
2016,47.263504544885656,bart_all
2016,47.259738582415366,bart_all
2016,47.260093096297396,bart_all
2016,47.26356897713294,bart_all
2016,47.26307175921133,bart_all
2016,47.259116828396294,bart_all
2016,47.25505772143471,bart_all
2016,47.25459347816842,bart_all
2016,47.26139411260613,bart_all
2016,47.27030845678861,bart_all
2016,47.27602650940609,bart_all
2016,47.28751057151342,bart_all
2016,47.2900438773271,bart_all
2016,47.282526685896215,bart_all
2016,47.27936259139135,bart_all
2016,47.27510397658291,bart_all
2016,47.275446039793735,bart_all
2016,47.277236700714994,bart_all
2016,47.27849969004471,bart_all
2016,47.27467771562533,bart_all
2016,47.27280825081287,bart_all
2016,47.27123008545119,bart_all
2016,47.277362790500725,bart_all
2016,47.278656922665164,bart_all
2016,47.27572101285735,bart_all
2016,47.28190087570281,bart_all
2016,47.28969402225618,bart_all
2016,47.30217398541304,bart_all
2016,47.30827164034258,bart_all
2016,47.30602206049393,bart_all
2016,47.31126501523849,bart_all
2016,47.31796645618394,bart_all
2016,47.31265278963522,bart_all
2016,47.31582585351241,bart_all
2016,47.3126766333305,bart_all
2016,47.306141654101815,bart_all
2016,47.304391935960496,bart_all
2016,47.31094130771617,bart_all
2016,47.31137574881333,bart_all
2016,47.31317569640807,bart_all
2016,47.314573843659275,bart_all
2016,47.32290197678829,bart_all
2016,47.3269013457092,bart_all
2016,47.32442053036402,bart_all
2016,47.31960529003909,bart_all
2016,47.323030157633085,bart_all
2016,47.320110538129775,bart_all
2016,47.313593013566624,bart_all
2016,47.310297654827956,bart_all
2016,47.31070137268349,bart_all
2016,47.31067726358199,bart_all
2016,47.31365965410437,bart_all
2016,47.31210811849826,bart_all
2016,47.31102160980572,bart_all
2016,47.312245983588284,bart_all
2016,47.30835929166617,bart_all
2016,47.31559206066948,bart_all
2016,47.31331975957299,bart_all
2016,47.32388580163848,bart_all
2016,47.328312427010815,bart_all
2016,47.31863498432796,bart_all
2016,47.32266667620245,bart_all
2016,47.317571421622695,bart_all
2016,47.3159428221921,bart_all
2016,47.31652237935499,bart_all
2016,47.31996415217787,bart_all
2016,47.31392592419394,bart_all
2016,47.31070717598408,bart_all
2016,47.304867575362024,bart_all
2016,47.30546168224484,bart_all
2016,47.30917139633849,bart_all
2016,47.30973785037585,bart_all
2016,47.31773396311874,bart_all
2016,47.31089396180305,bart_all
2016,47.310115951856226,bart_all
2016,47.30913042199472,bart_all
2016,47.31072523549906,bart_all
2016,47.306344310190354,bart_all
2016,47.311373236791525,bart_all
2016,47.311879948034175,bart_all
2016,47.31314680927382,bart_all
2016,47.32189480428805,bart_all
2016,47.319443358648044,bart_all
2016,47.32096700866426,bart_all
2016,47.32269112373687,bart_all
2016,47.32629199242463,bart_all
2016,47.33381697251782,bart_all
2016,47.33882433036963,bart_all
2016,47.34088272977266,bart_all
2016,47.34248284969317,bart_all
2016,47.34723892466569,bart_all
2016,47.34711234469202,bart_all
2016,47.346515935485876,bart_all
2016,47.35172342994374,bart_all
2016,47.35343323606216,bart_all
2016,47.357513201159875,bart_all
2016,47.358771852930175,bart_all
2016,47.36010488838578,bart_all
2016,47.362922246923,bart_all
2016,47.36287467963594,bart_all
2016,47.366469239835276,bart_all
2016,47.37053700992157,bart_all
2016,47.365610841584584,bart_all
2016,47.36764437252167,bart_all
2016,47.368742480411186,bart_all
2016,47.36472286369068,bart_all
2016,47.367761500157336,bart_all
2016,47.36777364072828,bart_all
2016,47.36544758078691,bart_all
2016,47.37057655747511,bart_all
2016,47.37542040693834,bart_all
2016,47.378937569974944,bart_all
2016,47.381179852888614,bart_all
2016,47.374663907816576,bart_all
2016,47.37773665994098,bart_all
2016,47.38605326384107,bart_all
2016,47.38845645673835,bart_all
2016,47.38311299216748,bart_all
2016,47.3833439242845,bart_all
2016,47.385730852385535,bart_all
2016,47.3816497744905,bart_all
2016,47.37952122323566,bart_all
2016,47.37305688906571,bart_all
2016,47.36995541506989,bart_all
2016,47.366111602425576,bart_all
2016,47.369123936887796,bart_all
2016,47.373567182431685,bart_all
2016,47.37608504065264,bart_all
2016,47.37461493513936,bart_all
2016,47.37085047268363,bart_all
2016,47.371276484331545,bart_all
2016,47.375431730893894,bart_all
2016,47.37490917119368,bart_all
2016,47.366842291975985,bart_all
2016,47.36183264070678,bart_all
2016,47.36255370307838,bart_all
2016,47.36233355144558,bart_all
2016,47.35940182910343,bart_all
2016,47.35757132462474,bart_all
2016,47.35556276127642,bart_all
2016,47.344444019313855,bart_all
2016,47.348254548754554,bart_all
2016,47.35222333100201,bart_all
2016,47.354955278902075,bart_all
2016,47.35768087605851,bart_all
2016,47.359721852473264,bart_all
2016,47.35528457778646,bart_all
2016,47.359226714002446,bart_all
2016,47.365534896477165,bart_all
2016,47.36708393202511,bart_all
2016,47.37059145125127,bart_all
2016,47.364516830401165,bart_all
2016,47.35914641863478,bart_all
2016,47.357491636771485,bart_all
2016,47.35496334963203,bart_all
2016,47.35596303362685,bart_all
2016,47.35736262583205,bart_all
2016,47.360712810877715,bart_all
2016,47.35831390345004,bart_all
2016,47.35982062597429,bart_all
2016,47.36266767920797,bart_all
2016,47.36256746987559,bart_all
2016,47.3613692661561,bart_all
2016,47.368439079403274,bart_all
2016,47.36637916924461,bart_all
2016,47.37000588091921,bart_all
2016,47.37155113478818,bart_all
2016,47.37349434854633,bart_all
2016,47.374031840501715,bart_all
2016,47.38051237092173,bart_all
2016,47.38089062267268,bart_all
